#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
11100014616 26716460 8944329 
11200039659 26872243 8988131 
11300038762 26874192 8988205 
11400012461 26876087 8988370 
11500036593 26900769 8996610 
11600038676 26901293 8996774 
11700037762 26901785 8996908 
11800039697 26902356 8997066 
11900007446 27133068 9088418 
12000013986 27628144 9265233 
12100016382 28075891 9415383 
12200016806 28573157 9576922 
12300017765 29019204 9724473 
12400016460 29510785 9884359 
12500009761 29944659 10021082 
12600010347 30198623 10091905 
12700038683 30208534 10096716 
12800038386 30210500 10096873 
12900372824 30235033 10105024 
13000040585 30235578 10105163 
13100039082 30236189 10105328 
13200040256 30236768 10105466 
13300004103 30362425 10155908 
13400012139 30793295 10320781 
13500013758 31291307 10482301 
13600008635 31759619 10634601 
13700017056 32234571 10790902 
13800012674 32728372 10949562 
13900014424 33157808 11089201 
14000009597 33508877 11188673 
14100038424 33535945 11197417 
14200036352 33538037 11197565 
14300028644 33540751 11199489 
14400038629 33562985 11205555 
14500040054 33563522 11205687 
14600038341 33563966 11205787 
14700017923 33592385 11218304 
14800008570 34008212 11379655 
14900009720 34500955 11545733 
15000012393 34965873 11700949 
15100014244 35466732 11863840 
15200014558 35915255 12013581 
15300019339 36407963 12171411 
15400014267 36797842 12292934 
15500034726 36896625 12317790 
15600037320 36898812 12317930 
15700013106 36900062 12318020 
15800038836 36923811 12326023 
15900039232 36924224 12326121 
16000039111 36924675 12326261 
16100039351 36925050 12326374 
16200009816 37200459 12436863 
16300014723 37708190 12617458 
16400014663 38211991 12781911 
16500007822 38667330 12933332 
16600014579 39167921 13098296 
16700007710 39649723 13254246 
16800014526 40073362 13388872 
16900034050 40274068 13445246 
17000037908 40276945 13445959 
17100027313 40278446 13446044 
17200036692 40303202 13454211 
17300038634 40303830 13454399 
17400039174 40304398 13454545 
17500036099 40304937 13454683 
17600007392 40489876 13528515 
17700013854 40955277 13700577 
17800009103 41435977 13858192 
17900013788 41903186 14014130 
18000015057 42399530 14174981 
18100013318 42843979 14323075 
18200014736 43314967 14471374 
18300018171 43598837 14552250 
18400035978 43608196 14556033 
18500037629 43610009 14556150 
18600004838 43618318 14560892 
18700039890 43635085 14564522 
18800038199 43635663 14564644 
18900038348 43636235 14564787 
19000007893 43725741 14601234 
19100008331 44174102 14772121 
19200014712 44632538 14925663 
19300015164 45129686 15087668 
19400015267 45577007 15237707 
19500013016 46071887 15398642 
19600007952 46514205 15542143 
19700013203 46904033 15658896 
19800036936 46947755 15672243 
19900038550 46949881 15672430 
20000030243 46951464 15672705 
20100038979 46975862 15680619 
20200037119 46976360 15680736 
20300036407 46976788 15680835 
20400007942 46979793 15682744 
20500008460 47357637 15831533 
20600012577 47875252 16009471 
20700014041 48331252 16161241 
20800015956 48837225 16327760 
20900006943 49323132 16486332 
21000015289 49787773 16639555 
21100009330 50214914 16769968 
21200036986 50335439 16802933 
21300034787 50337526 16803133 
21400027496 50339005 16803246 
21500037631 50363444 16811471 
21600039168 50363910 16811608 
21700039526 50364348 16811737 
21800037933 50364871 16811914 
21900007688 50631001 16917977 
22000007985 51103449 17086594 
22100014046 51598267 17250533 
22200007894 52087830 17409965 
22300013797 52542437 17562007 
22400016752 53033431 17720222 
22500014159 53446247 17853210 
22600044663 53668870 17913398 
22700034403 53678433 17917881 
22800038413 53679923 17918040 
22900040219 53704829 17926282 
23000041187 53705482 17926417 
23100039373 53706057 17926571 
23200039253 53706567 17926708 
23300010212 53870778 17992386 
23400014402 54327782 18163061 
23500012917 54826957 18325540 
23600014657 55274863 18476022 
23700015848 55771752 18637076 
23800011487 56216293 18783730 
23900012163 56690986 18934942 
24000017942 56996454 19022390 
24100035760 57017427 19029460 
24200039249 57019385 19029611 
24300020500 57023836 19033109 
24400038381 57044907 19037678 
24500037413 57045466 19037820 
24600038628 57045968 19037954 
24700007724 57114440 19066348 
24800008448 57558081 19236201 
24900014433 58007050 19388417 
25000012310 58506836 19551952 
25100009501 58968596 19704773 
25200016350 59452492 19864781 
25300007100 59928731 20017185 
25400012978 60298694 20129672 
25500037918 60369419 20150634 
25600039483 60371709 20150780 
25700013660 60373207 20150952 
25800038414 60397232 20158968 
25900038452 60397750 20159096 
26000040077 60398182 20159185 
26100009228 60398784 20159347 
26200007321 60724063 20289454 
26300013044 61246942 20471488 
26400007567 61743372 20633873 
26500014982 62207611 20789674 
26600014271 62710578 20952781 
26700013879 63158341 21101102 
26800014113 63607638 21238928 
26900035230 63758277 21281885 
27000034530 63760342 21282073 
27100028063 63762090 21282225 
27200039190 63786633 21290577 
27300039367 63787226 21290779 
27400038478 63787696 21290915 
27500040126 63788272 21291093 
27600006713 64022466 21384661 
27700016440 64521537 21563174 
27800013420 64970523 21714173 
27900017414 65468971 21876675 
28000015559 65916873 22025789 
28100014725 66410388 22187035 
28200009545 66839855 22324385 
28300008835 67097021 22396786 
28400038932 67105596 22399921 
28500039755 67107504 22400069 
28600039139 67132167 22407966 
28700039456 67132755 22408131 
28800040372 67133356 22408299 
28900039482 67133940 22408447 
29000010859 67269772 22463363 
29100012546 67708138 22630146 
29200018651 68205676 22791224 
29300007598 68657203 22939936 
29400019480 69150473 23102254 
29500010218 69633638 23258731 
29600014223 70072293 23400977 
29700009322 70407607 23496362 
29800039437 70437915 23505333 
29900039743 70439979 23505444 
30000028363 70442998 23507747 
30100038766 70465026 23513351 
30200038390 70465553 23513490 
30300039317 70466017 23513577 
30400010567 70503683 23529740 
30500010259 70928028 23694154 
30600008826 71401423 23854783 
30700016249 71881593 24014836 
30800016745 72379909 24177738 
30900013748 72826342 24328153 
31000014845 73312334 24484189 
31100013861 73694426 24603004 
31200038339 73788260 24627460 
31300040053 73790510 24627588 
31400015029 73791821 24627687 
31500040116 73815675 24635587 
31600039558 73816089 24635693 
31700038448 73816495 24635804 
31800035286 73816890 24635926 
31900009619 74104733 24752200 
32000014070 74629547 24936848 
32100013437 75134367 25101814 
32200014187 75587797 25254065 
32300014031 76089923 25417796 
32400009482 76546502 25567221 
32500015114 76991955 25706998 
32600374861 77162457 25753579 
32700034755 77164353 25753718 
32800030081 77166002 25753807 
32900036673 77190829 25761896 
33000037235 77191431 25762095 
33100038789 77192064 25762265 
33200039154 77192610 25762410 
33300010286 77411460 25849600 
33400015666 77900165 26026151 
33500013144 78348863 26176332 
33600014692 78847492 26339266 
33700008228 79308045 26491302 
33800013490 79788475 26649377 
33900008316 80239658 26791739 
34000009245 80494853 26863285 
34100038359 80502575 26866111 
34200037084 80504435 26866214 
34300038548 80528999 26874287 
34400040349 80529497 26874419 
34500040229 80530038 26874545 
34600038831 80530649 26874717 
34700008292 80653553 26923845 
34800013218 81083474 27088613 
34900015319 81583245 27250717 
35000008725 82058096 27405322 
35100012374 82530265 27560777 
35200019101 83025991 27720477 
35300015911 83456344 27860760 
35400010230 83815020 27962370 
35500037862 83850365 27975076 
35600038574 83852527 27975290 
35700031643 83855001 27976694 
35800038888 83878077 27983429 
35900038908 83878568 27983541 
36000041213 83878985 27983631 
36100007682 83891168 27989543 
36200008151 84295822 28146587 
36300016514 84811038 28321923 
36400010781 85267349 28476311 
36500014510 85773335 28641583 
36600010632 86228948 28792770 
36700019190 86723987 28953713 
36800012948 87124793 29078226 
36900037372 87249704 29111944 
37000039645 87251817 29112043 
37100021326 87253374 29112220 
37200039373 87277827 29120469 
37300040166 87278323 29120609 
37400040643 87278738 29120740 
37500040381 87279222 29120899 
37600008581 87552414 29229961 
37700014203 88039505 29404106 
37800014186 88536995 29567094 
37900009077 89001146 29719576 
38000013153 89481695 29878542 
38100007057 89971945 30035950 
38200014771 90380653 30167127 
38300039374 90581650 30221176 
38400035604 90583358 30221314 
38500023204 90584891 30221464 
38600040985 90609288 30229605 
38700039780 90609903 30229765 
38800039432 90610502 30229925 
38900039900 90611060 30230075 
39000007800 90792524 30303054 
39100017310 91257685 30475566 
39200008441 91744090 30635004 
39300014007 92207715 30790261 
39400012679 92705925 30951739 
39500014915 93151693 31100289 
39600017395 93623442 31248384 
39700016896 93914459 31331700 
39800037883 93927468 31336047 
39900038070 93929397 31336173 
40000002386 93933764 31339682 
40100039423 93954421 31344212 
40200036112 93954906 31344321 
40300035352 93955362 31344426 
40400011208 94032613 31376122 
40500009619 94484403 31547541 
40600016600 94932268 31696759 
40700014502 95430678 31856629 
40800014629 95878525 32003327 
40900011900 96374183 32164315 
41000006985 96834874 32309984 
41100013989 97211647 32421235 
41200036036 97266363 32436819 
41300040089 97268402 32436948 
41400020737 97269655 32437105 
41500039638 97294153 32445259 
41600039149 97294673 32445383 
41700038345 97295090 32445475 
41800009566 97297058 32446556 
41900008780 97656963 32589065 
42000014757 98176830 32768329 
42100009710 98642862 32922525 
42200015515 99138492 33087172 
42300008849 99641765 33250479 
42400012885 100090721 33399006 
42500009676 100533830 33533165 
42600035303 100664225 33572097 
42700038416 100666184 33572258 
42800028094 100667765 33572354 
42900039177 100692009 33580423 
43000039512 100692492 33580561 
43100040701 100692953 33580694 
43200039475 100693462 33580846 
43300007536 100937868 33677991 
43400008421 101427893 33852578 
43500175235 101889351 34005703 
43600013948 102385663 34167229 
43700013303 102832173 34315705 
43800014739 103324034 34474184 
43900011817 103740822 34607371 
44000019798 103989134 34676030 
44100038858 103993853 34676893 
44200037872 103995422 34676972 
44300039080 104020040 34684908 
44400039588 104020680 34685061 
44500037390 104021276 34685187 
44600040170 104021885 34685359 
44700008689 104168661 34744531 
44800014612 104613100 34913152 
44900017644 105112512 35076139 
45000014777 105561528 35225540 
45100015557 106060634 35389569 
45200010766 106531192 35543330 
45300013001 106983038 35689250 
45400016567 107312951 35784657 
45500037926 107339338 35792803 
45600034650 107341231 35792955 
45700023953 107344615 35795456 
45800040092 107366195 35800935 
45900040386 107366653 35801064 
46000040535 107367104 35801171 
46100007368 107413731 35820762 
46200008924 107842755 35984914 
46300008369 108304574 36140818 
46400013647 108797462 36303554 
46500008665 109291907 36463866 
46600014117 109743071 36614660 
46700019129 110230009 36770561 
46800017897 110609122 36887954 
46900036037 110697058 36911237 
47000038852 110699256 36911383 
47100012454 110700650 36911484 
47200038888 110724579 36919337 
47300038085 110725080 36919474 
47400039877 110725489 36919589 
47500027545 110725943 36919731 
47600008928 111018141 37037676 
47700017686 111541415 37221573 
47800017009 112044892 37385793 
47900016097 112498612 37538232 
48000013331 113000662 37701679 
48100008168 113452950 37849730 
48200013594 113902065 37989748 
48300036426 114076817 38039719 
48400037163 114078870 38039884 
48500029128 114080675 38040016 
48600038731 114105360 38048244 
48700039863 114105960 38048415 
48800039134 114106515 38048570 
48900039057 114107047 38048702 
49000010836 114313146 38130984 
49100014691 114793137 38306010 
49200015040 115241213 38455181 
49300018917 115740436 38619389 
49400008366 116220747 38776443 
49500013067 116680287 38928857 
49600013242 117147528 39075948 
49700008801 117401620 39147155 
49800039463 117409859 39150751 
49900041049 117411762 39150861 
50000037903 117436281 39158943 
50100037664 117436820 39159098 
50200039536 117437360 39159213 
50300039436 117437966 39159346 
50400008346 117544958 39202783 
50500009490 117979103 39368805 
50600015953 118462017 39528349 
50700014745 118960163 39689685 
50800014416 119407284 39838807 
50900016080 119900558 39997903 
51000019266 120333341 40138961 
51100011441 120711528 40246328 
51200039027 120740718 40256775 
51300036720 120742799 40256942 
51400025950 120744809 40257950 
51500038288 120768385 40265007 
51600039101 120768875 40265128 
51700038524 120769274 40265213 
51800006009 120779879 40270608 
51900008403 121181842 40427021 
52000011541 121697536 40602278 
52100015251 122152986 40755384 
52200015847 122658515 40920376 
52300009247 123119010 41072610 
52400014802 123609911 41232316 
52500011884 124011982 41357108 
52600035175 124138497 41392308 
52700037674 124140739 41392425 
52800025814 124142242 41392581 
52900040426 124166531 41400641 
53000040586 124167027 41400772 
53100039735 124167416 41400902 
53200039946 124167860 41401048 
53300008407 124440295 41509585 
53400013000 124920134 41681089 
53500017584 125417573 41843475 
53600010757 125886151 41996616 
53700014994 126360031 42153671 
53800012797 126850319 42311266 
53900013347 127257611 42442003 
54000031710 127466704 42499487 
54100038377 127470426 42500341 
54200025368 127471866 42500475 
54300039040 127496603 42508597 
54400037978 127497283 42508790 
54500038852 127497882 42508950 
54600039868 127498441 42509096 
54700008796 127681950 42582439 
54800013730 128147646 42754678 
54900009439 128628265 42911965 
55000014480 129093699 43067494 
55100013843 129589840 43228327 
55200013688 130033871 43376122 
55300014747 130503816 43524271 
55400017011 130788949 43605654 
55500037308 130798604 43609381 
55600038958 130800272 43609537 
55700005133 130808428 43614199 
55800036188 130825443 43617912 
55900054265 130825980 43618060 
56000039442 130826492 43618191 
56100007831 130913037 43653628 
56200008235 131364648 43825745 
56300014807 131819836 43978527 
56400018071 132318410 44141069 
56500014554 132765723 44290757 
56600013570 133260687 44452798 
56700008371 133704873 44596098 
56800148555 134090311 44709711 
56900038706 134133848 44723009 
57000034561 134135677 44723145 
57100030605 134137047 44723319 
57200039447 134161339 44731383 
57300040714 134161870 44731505 
57400039333 134162315 44731623 
57500009015 134165544 44733726 
57600007585 134547824 44884128 
57700014629 135065985 45061579 
57800011991 135520847 45213326 
57900017234 136026497 45379598 
58000010011 136508296 45537716 
58100014644 136977187 45692297 
58200009704 137401127 45822304 
58300038897 137525437 45856362 
58400038307 137527564 45856444 
58500029146 137529088 45856528 
58600040439 137553541 45864876 
58700039259 137554040 45865008 
58800038739 137554446 45865140 
58900049926 137555008 45865328 
59000008323 137826028 45972878 
59100013978 138294161 46139268 
59200017737 138792053 46301603 
59300009827 139275236 46458370 
59400013690 139737309 46611098 
59500013466 140228670 46767715 
59600015133 140640410 46899926 
59700035744 140857299 46957997 
59800037805 140860914 46958462 
59900025245 140862552 46958553 
60000036104 140887221 46966548 
60100037990 140887809 46966709 
60200039451 140888426 46966871 
60300038493 140889026 46967022 
60400006751 141063645 47037113 
60500014844 141523683 47208688 
60600007015 142018334 47370045 
60700012550 142471159 47522797 
60800013333 142968403 47683824 
60900014916 143412396 47832179 
61000016501 143884768 47982658 
61100019492 144180648 48066968 
61200039435 144200287 48075442 
61300040585 144202333 48075601 
61400016933 144206868 48079248 
61500040317 144227802 48084030 
61600040329 144228295 48084162 
61700039338 144228795 48084291 
61800007137 144299270 48113405 
61900009468 144744171 48282804 
62000016605 145193019 48434353 
62100020224 145690939 48595882 
62200008000 146148199 48746577 
62300015540 146633667 48906195 
62400009350 147106485 49057080 
62500014116 147479084 49169520 
62600036019 147548811 49190519 
62700035435 147551009 49190627 
62800014001 147552341 49190748 
62900040728 147576334 49198977 
63000039732 147576795 49199104 
63100040681 147577173 49199197 
63200007969 147577717 49199340 
63300008428 147911188 49333007 
63400016176 148431746 49514072 
63500007928 148919776 49674711 
63600018730 149389544 49832167 
63700015295 149892796 49996432 
63800014065 150340108 50145571 
63900015483 150787035 50282711 
64000036137 150925672 50321038 
64100037588 150927654 50321168 
64200030764 150929205 50321276 
64300037391 150953700 50329316 
64400039301 150954261 50329492 
64500038629 150954780 50329639 
64600039613 150955360 50329793 
64700007916 151195891 50425760 
64800007926 151688651 50602501 
64900017680 152145019 50755019 
65000013970 152641062 50916822 
65100013472 153086439 51065536 
65200013829 153577362 51224069 
65300014850 153993700 51357262 
65400019446 154245673 51428047 
65500034008 154255219 51432288 
65600035740 154256944 51432421 
65700036758 154281636 51440739 
65800038444 154282178 51440873 
65900036625 154282729 51441005 
66000036252 154283302 51441130 
66100009483 154423760 51497570 
66200013520 154867085 51666977 
66300013148 155366591 51829430 
66400014390 155815221 51978085 
66500016244 156313003 52141722 
66600008761 156791461 52297281 
66700015152 157235499 52441397 
66800012533 157570156 52537318 
66900037700 157592481 52543524 
67000038151 157594402 52543722 
67100030597 157597941 52546418 
67200038308 157619819 52552106 
67300039438 157620280 52552233 
67400039480 157620725 52552333 
67500009657 157667398 52572092 
67600009122 158100335 52738859 
67700008246 158568672 52897802 
67800014712 159066910 53063067 
67900008697 159570408 53227328 
68000013184 160027857 53381004 
68100015353 160522044 53539321 
68200014973 160901152 53656163 
68300037804 160993448 53682514 
68400039418 160995731 53682613 
68500014160 160997249 53682733 
68600038832 161021002 53690683 
68700038709 161021448 53690808 
68800038405 161021846 53690913 
68900039753 161022266 53691031 
69000008904 161301025 53803491 
69100016801 161821015 53985809 
69200014835 162319357 54147212 
69300014032 162767347 54296742 
69400012787 163263463 54457393 
69500009290 163716756 54604506 
69600015348 164153628 54740774 
69700036232 164329404 54789860 
69800038905 164331383 54790018 
69900195303 164333160 54790168 
70000037886 164357410 54797845 
70100037520 164358024 54798029 
70200039421 164358657 54798194 
70300038490 164359248 54798356 
70400009769 164570410 54882498 
70500014430 165055938 55059253 
70600013927 165506953 55209472 
70700015127 166008283 55374464 
70800010807 166482850 55530289 
70900012748 166951842 55685463 
71000008365 167416603 55831336 
71100008360 167673615 55903339 
71200033148 167680451 55906192 
71300035328 167682346 55906332 
71400037721 167706733 55914378 
71500038455 167707157 55914502 
71600038366 167707674 55914624 
71700039435 167708200 55914758 
71800009305 167821266 55960634 
71900008979 168249226 56125328 
72000014205 168744517 56289521 
72100009098 169234760 56449211 
72200014815 169691802 56602193 
72300011421 170186791 56763124 
72400013780 170620121 56905830 
72500010205 170994349 57013480 
72600038916 171026907 57024065 
72700039966 171028961 57024193 
72800018477 171031062 57025413 
72900039388 171054403 57032186 
73000037234 171054879 57032305 
73100037960 171055364 57032442 
73200008340 171066849 57038084 
73300009032 171468371 57194976 
73400013185 171982146 57369221 
73500013941 172436286 57521397 
73600013768 172940967 57685980 
73700008319 173399014 57837168 
73800014121 173889888 57996910 
73900009999 174290204 58120502 
74000035016 174416319 58155971 
74100036718 174418569 58156142 
74200026698 174420070 58156234 
74300038656 174444478 58164299 
74400039301 174444961 58164440 
74500039105 174445368 58164568 
74600040535 174445943 58164740 
74700008860 174718814 58273643 
74800014400 175197122 58444672 
74900018448 175695357 58607128 
75000008880 176166671 58761655 
75100012860 176638325 58917856 
75200015212 177128786 59074924 
75300012693 177536171 59205398 
75400033748 177746424 59262416 
75500039173 177750182 59263236 
75600024837 177751713 59263347 
75700036827 177776658 59271597 
75800039968 177777307 59271769 
75900039765 177777881 59271911 
76000038895 177778515 59272073 
76100012291 177961897 59345393 
76200013225 178428211 59519141 
76300007757 178910651 59677818 
76400013271 179374986 59833254 
76500014266 179871058 59995101 
76600014302 180315591 60144355 
76700014762 180786099 60293720 
76800018157 181073469 60375954 
76900039500 181090101 60382772 
77000036905 181092099 60382867 
77100022578 181096689 60386449 
77200037869 181117421 60391078 
77300038402 181117915 60391210 
77400040046 181118416 60391333 
77500008367 181202528 60425802 
77600008376 181657307 60599392 
77700014303 182107091 60752076 
77800013510 182604788 60914788 
77900012629 183052488 61064983 
78000015627 183548392 61227504 
78100008093 183998644 61372990 
78200013652 184383842 61487797 
78300038574 184436407 61503389 
78400038627 184438409 61503473 
78500021170 184439658 61503588 
78600039403 184463754 61511666 
78700039270 184464244 61511811 
78800038304 184464664 61511916 
78900008913 184467153 61513443 
79000009144 184832528 61657861 
79100015352 185350225 61835795 
79200009350 185810277 61988328 
79300016007 186309831 62153540 
79400009140 186805147 62314638 
79500013786 187258172 62464983 
79600010651 187694413 62597732 
79700037827 187815754 62631337 
79800036925 187817589 62631466 
79900031434 187819114 62631597 
80000035934 187843634 62639739 
80100040163 187844183 62639916 
80200038634 187844758 62640071 
80300039169 187845310 62640222 
80400008885 188106805 62744069 
80500008236 188583466 62913527 
80600013449 189070495 63073238 
80700009314 189568676 63233770 
80800019467 190015804 63382058 
80900016516 190506768 63538992 
81000013784 190921312 63671462 
81100043926 191149405 63732646 
81200036441 191158423 63736023 
81300038329 191160018 63736119 
81400038460 191184383 63744110 
81500038281 191184929 63744261 
81600039996 191185490 63744404 
81700039821 191186106 63744548 
81800008551 191341865 63807395 
81900016356 191791283 63976597 
82000016994 192289078 64138308 
82100014107 192736854 64288363 
82200014234 193233749 64450144 
82300008684 193691290 64599727 
82400014359 194154143 64748849 
82500016481 194474029 64840777 
82600035868 194491229 64845418 
82700035770 194493193 64845600 
82800026520 194497317 64848895 
82900040523 194518540 64853869 
83000038941 194519041 64854009 
83100040025 194519541 64854126 
83200013740 194575604 64877527 
83300009335 195013758 65046222 
83400014923 195467320 65200113 
83500014002 195969481 65366291 
83600011129 196454009 65525290 
83700016184 196922787 65681555 
83800018425 197415457 65839537 
83900014250 197787809 65953839 
84000038054 197870318 65977826 
84100035869 197872453 65977933 
84200014051 197873875 65978087 
84300038472 197897574 65986112 
84400039134 197898039 65986237 
84500040166 197898420 65986348 
84600030413 197898814 65986458 
84700008342 198191363 66104447 
84800015871 198712912 66287364 
84900012934 199214920 66451732 
85000013521 199666785 66603833 
85100015683 200166164 66766664 
85200009116 200613162 66913882 
85300012425 201061003 67054037 
85400037368 201227327 67099504 
85500037403 201229107 67099596 
85600030649 201230660 67099747 
85700038606 201255041 67107856 
85800039900 201255674 67108065 
85900039264 201256267 67108236 
86000040351 201256842 67108380 
86100009862 201473135 67194554 
86200014106 201961181 67371064 
86300013824 202409096 67520549 
86400014233 202906796 67683355 
86500007431 203371858 67835867 
86600015505 203845782 67992130 
86700011552 204300777 68135768 
86800009242 204555140 68207770 
86900038294 204558850 68209637 
87000036968 204560659 68209813 
87100039151 204584968 68217848 
87200038196 204585406 68217977 
87300038458 204585967 68218134 
87400038163 204586499 68218281 
87500007775 204708013 68267350 
87600017623 205134487 68430529 
87700015215 205633381 68593266 
87800040978 206110005 68748986 
87900015024 206577691 68904123 
88000011741 207072288 69063586 
88100015387 207502876 69204479 
88200008729 207864664 69307881 
88300037422 207900359 69320789 
88400038449 207902308 69320982 
88500030556 207904587 69322193 
88600039120 207924193 69327900 
88700039786 207924407 69328026 
88800037880 208110364 69376984 
88900033151 208111758 69377032 
89000015547 208112716 69377080 
89100012510 208114342 69378504 
89200022016 208378771 69468221 
89300012365 208384616 69471042 
89400020976 208642417 69557684 
89500017696 208904881 69645484 
89600011482 208909008 69647668 
89700022536 209178766 69739256 
89800021557 209442162 69827501 
89900022786 209443401 69828717 
90000020330 209706608 69916999 
90100019471 209972305 70006347 
90200022315 209973546 70007563 
90300022674 210244806 70098972 
90400022031 210507989 70187452 
90500022854 210509156 70188610 
90600015460 210772020 70276751 
90700022809 211045334 70368924 
90800021131 211046522 70370086 
90900021558 211311208 70458294 
91000022488 211574885 70546739 
91100023024 211575980 70547820 
91200022423 211838050 70636066 
91300022082 212111623 70728804 
91400019793 212112791 70729951 
91500021346 212375580 70817836 
91600022830 212638369 70905829 
91700021131 212639534 70906975 
91800021309 212904119 70995838 
91900022557 213176755 71088353 
92000019302 213177896 71089471 
92100022047 213441325 71177594 
92200022024 213703940 71265711 
92300022674 213705027 71266763 
92400021828 213977360 71358645 
92500022834 214244558 71448219 
92600022242 214245672 71449320 
92700021340 214508461 71537233 
92800021336 214770009 71624547 
92900022066 214771114 71625637 
93000022992 215045777 71718391 
93100021303 215308727 71806527 
93200022958 215309887 71807673 
93300022517 215572352 71895420 
93400022418 215835503 71983421 
93500021618 215836629 71984530 
93600022455 216110403 72076626 
93700021853 216373546 72164823 
93800019820 216374701 72165965 
93900022978 216637642 72254515 
94000022400 216907433 72345456 
94100021329 216908588 72346597 
94200022165 217177783 72436814 
94300022492 217441126 72525144 
94400021991 217442176 72526180 
94500022909 217704147 72613626 
94600018911 217978412 72706282 
94700022794 217979541 72707398 
94800021072 218242857 72795501 
94900022135 218505163 72883235 
95000022276 218506231 72884292 
95100020826 218769199 72972330 
95200020864 219043531 73064852 
95300020063 219044746 73066045 
95400022663 219308043 73154294 
95500016444 219570718 73242464 
95600022504 219571853 73243578 
95700022364 219840421 73333728 
95800002637 220070070 73411401 
95900022578 220111016 73425846 
96000022122 220374648 73514424 
96100003385 220548997 73572462 
96200022858 220637506 73602548 
96300019295 220911473 73694619 
96400003339 221070585 73747951 
96500021913 221174938 73783412 
96600020481 221437527 73871278 
96700004452 221548252 73908993 
96800023121 221700746 73960155 
96900021998 221974371 74052495 
97000002697 222051621 74079238 
97100021055 222238763 74141746 
97200022000 222501835 74229770 
97300002825 222529694 74239668 
97400023250 222768480 74319815 
97500022411 223039503 74411280 
97600010892 223051088 74415913 
97700022189 223303633 74501127 
97800022055 223565870 74588904 
97900011331 223575536 74592983 
98000022008 223839135 74681855 
98100022594 224102641 74770164 
98200014030 224103826 74771301 
98300019154 224366670 74859145 
98400020539 224628648 74946567 
98500003526 224777281 74985909 
98600037756 224865938 75034211 
98700040201 224866689 75034377 
98800038073 224867390 75034565 
98900036537 224868027 75034756 
99000039361 224868634 75034916 
