#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
9700024892 12392322 11805769 
9800033461 12427672 11834985 
9900038473 12459686 11862156 
10000014692 12493791 11891129 
10100035490 12528389 11919868 
10200029629 12560741 11947294 
10300026508 12594630 11975385 
10400031928 12629731 12004758 
10500031450 12662218 12031952 
10600036615 12694430 12059258 
10700027283 12728913 12088399 
10800031142 12763195 12116497 
10900039331 12795714 12144119 
11000021504 12829884 12172668 
11100031098 12864547 12201757 
11200034205 12897134 12228533 
11300018738 12981310 12305612 
11400039067 12988259 12312340 
11500018807 13002077 12324894 
11600036966 13048030 12365865 
11700037301 13049241 12366706 
11800035574 13050581 12367668 
11900035622 13052125 12368939 
12000033434 13053673 12370200 
12100268557 13055223 12371431 
12200036379 13056709 12372630 
12300035141 13348063 12659150 
12400035273 13351827 12662560 
12500012309 13505926 12812284 
12600017847 13646645 12952437 
12700007978 13787789 13092929 
12800016271 13939249 13232020 
12900013915 14094448 13371349 
13000006787 14249949 13511418 
13100031539 14405574 13649235 
13200020356 14555088 13781014 
13300014189 14654139 13875374 
13400035142 14859716 14075511 
13500011127 15078123 14292135 
13600010524 15309125 14520913 
13700010672 15540011 14750585 
13800019094 15770913 14979417 
13900019009 16001378 15206775 
14000016944 16231811 15433041 
14100017098 16462250 15661289 
14200017353 16693172 15888502 
14300011545 16923970 16116129 
14400010560 17155534 16346200 
14500018610 17323011 16510412 
14600030875 17387219 16572983 
14700032002 17427091 16610888 
14800032222 17445633 16628452 
14900034520 17484764 16664463 
15000031379 17487049 16666001 
15100033458 17491121 16669349 
15200034106 17493372 16670871 
15300030398 17516183 16690394 
15400029321 17549195 16720365 
15500024238 17553544 16723829 
15600024307 17591270 16758449 
15700025748 17825470 16977264 
15800018969 18030996 17182628 
15900021041 18339368 17489708 
16000025071 18610910 17760361 
16100034402 18803151 17952296 
16200035457 18809122 17958075 
16300026468 18852252 17992590 
16400027837 18905641 18034589 
16500011392 18966426 18083046 
16600023511 19425465 18468945 
16700025960 19616428 18659639 
16800022611 19887203 18928804 
16900020771 20177249 19216656 
17000021114 20424934 19463781 
17100035734 20496963 19535603 
17200028880 20512895 19548765 
17300033849 20565360 19588693 
17400027447 20620532 19631808 
17500024264 20688195 19689741 
17600015394 20773625 19761183 
17700020057 20963438 19950751 
17800024576 21212425 20198891 
17900021640 21512998 20498330 
18000026540 21760412 20744944 
18100032861 21886421 20870694 
18200034997 21892055 20876141 
18300037189 21951419 20922473 
18400036144 22013043 20964254 
18500010094 22075966 21012375 
18600033850 22138747 21069130 
18700011999 22248154 21161033 
18800017844 22538323 21444887 
18900017670 22829272 21731830 
19000027389 23112530 22012146 
19100027210 23330740 22227925 
19200022796 23549469 22444138 
19300025639 23767739 22659824 
19400013825 23985885 22875284 
19500027347 24204152 23090927 
19600017952 24452324 23335657 
19700011347 24744137 23623168 
19800007543 25035825 23910720 
19900011306 25284749 24156463 
20000010836 25472777 24343074 
20100012892 25660920 24529307 
20200017039 25848906 24715149 
20300025150 26036851 24900232 
20400025889 26224589 25085780 
20500033089 26431404 25285288 
20600029726 26542205 25381124 
20700033251 26655810 25479313 
20800029452 26767752 25575753 
20900026156 26879703 25672375 
21000032384 26993749 25770743 
21100030480 27103708 25865109 
21200033304 27219138 25965015 
21300023261 27329096 26059407 
21400025561 27446223 26162584 
21500018470 27579275 26284501 
21600024915 27712465 26406923 
21700014668 27845855 26529313 
21800028854 27979209 26651692 
21900027297 28111496 26773138 
22000026182 28244401 26894523 
22100016134 28377633 27016852 
22200027594 28510963 27138662 
22300023486 28694275 27309804 
22400033235 28728998 27338210 
22500038099 28761551 27365413 
22600011536 28796029 27394507 
22700031423 28831669 27423843 
22800034899 28864053 27450454 
22900027903 28896853 27478171 
23000027532 28932117 27508208 
23100032070 28966220 27537119 
23200033794 28998486 27564190 
23300015758 29032583 27593093 
23400032830 29067179 27621795 
23500035637 29099556 27648497 
23600017232 29132879 27676629 
23700027845 29169776 27707139 
23800031309 29202170 27734169 
23900029217 29234877 27761567 
24000022428 29270339 27791180 
24100025585 29359243 27873530 
24200034414 29361887 27875975 
24300017418 29424069 27934976 
24400005285 29571186 28079822 
24500014740 29714274 28222409 
24600010068 29858552 28365393 
24700015963 30013701 28503463 
24800029247 30169005 28642421 
24900013072 30324645 28782757 
25000008093 30479739 28919975 
25100015714 30594987 29024127 
25200036917 30748200 29163468 
25300034229 30749242 29164365 
25400037475 30750240 29165211 
25500034299 30751583 29166298 
25600033559 30753082 29167496 
25700034913 30754647 29168750 
25800034184 30756187 29169976 
25900034417 30758019 29171494 
26000035990 31049510 29458259 
26100032924 31105835 29514077 
26200015062 31311172 29715327 
26300014056 31541560 29944163 
26400018024 31771771 30172380 
26500011093 32001944 30401081 
26600010828 32232622 30628839 
26700011773 32463590 30856858 
26800013342 32694390 31084389 
26900018954 32925071 31313061 
27000018809 33155533 31539579 
27100015225 33386101 31768212 
27200018765 33616749 31996773 
27300016251 33756753 32132616 
27400030105 33827418 32200921 
27500023753 33831777 32204530 
27600034314 33850672 32222283 
27700032836 33889514 32258107 
27800035750 33891833 32259626 
27900034327 33895916 32263015 
28000034489 33898155 32264501 
28100030028 33921085 32283973 
28200030258 33954138 32314061 
28300029954 33958435 32317442 
28400007201 34062125 32414241 
28500023948 34293103 32635725 
28600019470 34537230 32879316 
28700023873 34845623 33186558 
28800026276 35097608 33438038 
28900036258 35205696 33545842 
29000033717 35221624 33559790 
29100022472 35267853 33595775 
29200024530 35318354 33635181 
29300016195 35490997 33779033 
29400083748 35883538 34117975 
29500024707 36082728 34316750 
29600023574 36383768 34615211 
29700022933 36655429 34884945 
29800029293 36887629 35116543 
29900035488 36893315 35122071 
30000026328 36923800 35146662 
30100025918 36974130 35184953 
30200024845 37025387 35225015 
30300025451 37111201 35298825 
30400025135 37224500 35403929 
30500024925 37415177 35594179 
30600020502 37702267 35880018 
30700026535 37984298 36160638 
30800025852 38231722 36407649 
30900032163 38273464 36449199 
31000033663 38296881 36468353 
31100034046 38356744 36512670 
31200036182 38418093 36555910 
31300033006 38494169 36621610 
31400026547 38525974 36646886 
31500017935 38733025 36835265 
31600017887 39023378 37120705 
31700016201 39314015 37407654 
31800026808 39571792 37662518 
31900027458 39790070 37878339 
32000026443 40008709 38094614 
32100022098 40226987 38310325 
32200011883 40445420 38526189 
32300018300 40663702 38742025 
32400017860 40938177 39012425 
32500018044 41229737 39299526 
32600017616 41521550 39587264 
32700009977 41733763 39797051 
32800011536 41921508 39982939 
32900026562 42110395 40169941 
33000011019 42298411 40355882 
33100024554 42486434 40541339 
33200025863 42674466 40726761 
33300030441 42854499 40895808 
33400026777 42967064 40992971 
33500030158 43078501 41088713 
33600025977 43192618 41186854 
33700024867 43302559 41282059 
33800032122 43417845 41381291 
33900026684 43527698 41475475 
34000031179 43642756 41575387 
34100020891 43753530 41670186 
34200024659 43876831 41780931 
34300025548 44009944 41903310 
34400025764 44143121 42025771 
34500020084 44276250 42147750 
34600032264 44409645 42270141 
34700020867 44541847 42391075 
34800013460 44675044 42513202 
34900026000 44808156 42635319 
35000017212 44941354 42757528 
35100038528 45088663 42894602 
35200021233 45122509 42922400 
35300033661 45158632 42952930 
35400030752 45191640 42980320 
35500022350 45224203 43007603 
35600026078 45258944 43037182 
35700033884 45293445 43065570 
35800034589 45326450 43093455 
35900026598 45360857 43122494 
36000034950 45396257 43151602 
36100034443 45428756 43178655 
36200018020 45462111 43206298 
36300031559 45497747 43235352 
36400035565 45530524 43262673 
36500005712 45564659 43291438 
36600027675 45599428 43321298 
36700034219 45633980 43349421 
36800039046 45666173 43376904 
36900034911 45745026 43450850 
37000020043 45752897 43458033 
37100017121 45863647 43564068 
37200014856 46006344 43706234 
37300005298 46149088 43848462 
37400025036 46297708 43989307 
37500022934 46453066 44128245 
37600010365 46609652 44269308 
37700020678 46765842 44408113 
37800027108 46920758 44544585 
37900005896 47014762 44634055 
38000015017 47201503 44812792 
38100016178 47410762 45019439 
38200016782 47641495 45246426 
38300018576 47872149 45475523 
38400016021 48102734 45702801 
38500019489 48333578 45930079 
38600012914 48565336 46158511 
38700009393 48796677 46388380 
38800013556 49028375 46618141 
38900017732 49259834 46846638 
39000016851 49491203 47076282 
39100029229 49688013 47269287 
39200037356 49834816 47405721 
39300036788 49835944 47406527 
39400037625 49837097 47407322 
39500036394 49838551 47408437 
39600035271 49840141 47409704 
39700033689 49841721 47410981 
39800035830 49843271 47412207 
39900008356 49866005 47434615 
40000034757 50135937 47699775 
40100029980 50154214 47717581 
40200015756 50192778 47754114 
40300030393 50211848 47772275 
40400031303 50215164 47774493 
40500036241 50253709 47810089 
40600035461 50257805 47813448 
40700036530 50259982 47814895 
40800029007 50282913 47834538 
40900028989 50316000 47864528 
41000026315 50320362 47868023 
41100022697 50335216 47881561 
41200023108 50533751 48062964 
41300017351 50729894 48259014 
41400020131 51014190 48542457 
41500025516 51302707 48830015 
41600025049 51554337 49081227 
41700033747 51574245 49100948 
41800033334 51600779 49121950 
41900036532 51655645 49165129 
42000035441 51708205 49206335 
42100015183 52153968 49578729 
42200022044 52322690 49747086 
42300020041 52561106 49984250 
42400021451 52862202 50283069 
42500020858 53114899 50534436 
42600031980 53258925 50678047 
42700034770 53264667 50683632 
42800024833 53311948 50719782 
42900038354 53364217 50760606 
43000027293 53421299 50805643 
43100030876 53526427 50897428 
43200026745 53667160 51036479 
43300019240 53884117 51252847 
43400020387 54184556 51551991 
43500026911 54447444 51813905 
43600037887 54644466 52010541 
43700034872 54650233 52016138 
43800034499 54692255 52048840 
43900035723 54753646 52091534 
44000035806 54814471 52136075 
44100035954 54873344 52188898 
44200010933 54916495 52220237 
44300017854 55213025 52502714 
44400017918 55503614 52789091 
44500013992 55793261 53075510 
44600023650 56025364 53304863 
44700004587 56243862 53520967 
44800025606 56462291 53737008 
44900027597 56681000 53953214 
45000017481 56898913 54168501 
45100017867 57126319 54392947 
45200012963 57417931 54680087 
45300017805 57709783 54967689 
45400025912 57987447 55241408 
45500025969 58176342 55428720 
45600023391 58364260 55614889 
45700024004 58552274 55800783 
45800026043 58741152 55987216 
45900025159 58928836 56172179 
46000017902 59158161 56394828 
46100028962 59267495 56492566 
46200031292 59382870 56592638 
46300023016 59492603 56686576 
46400029772 59607113 56785989 
46500024724 59718650 56882156 
46600027226 59830892 56978553 
46700024297 59944224 57075859 
46800028964 60055016 57171839 
46900026819 60165484 57266942 
47000021999 60298569 57389447 
47100027323 60431921 57511732 
47200022767 60565337 57634351 
47300029373 60698794 57756949 
47400025334 60831208 57878214 
47500024296 60963735 57999569 
47600023111 61097183 58121826 
47700025381 61230553 58243954 
47800017295 61364321 58365883 
47900031688 61476609 58470002 
48000034589 61508989 58496505 
48100022081 61543032 58524419 
48200023821 61578452 58554329 
48300034795 61611704 58581851 
48400038142 61643969 58609012 
48500018232 61678893 58638775 
48600034791 61713740 58667387 
48700037579 61746155 58694865 
48800018865 61779689 58722890 
48900030776 61814816 58752328 
49000034497 61846610 58778712 
49100028216 61879333 58806106 
49200026686 61915479 58836745 
49300032084 61948731 58864650 
49400037697 61981054 58891866 
49500013219 62015645 58920694 
49600015960 62112508 59009523 
49700034661 62116025 59012824 
49800013019 62134564 59030004 
49900011854 62323320 59214509 
50000014876 62554537 59444308 
50100017538 62784681 59672198 
50200015804 63014982 59900661 
50300016302 63245210 60128289 
50400017374 63475896 60356187 
50500011925 63706591 60583502 
50600012717 63937646 60812272 
50700010794 64169062 61039658 
50800011081 64400427 61267933 
50900017170 64631917 61497712 
51000033044 64750039 61614111 
51100005912 64918370 61774981 
51200011341 65058815 61914860 
51300016736 65199751 62055259 
51400015856 65348211 62194788 
51500014240 65503763 62333660 
51600013829 65660373 62474765 
51700014644 65816233 62612761 
51800013146 65971708 62749296 
51900031086 66063283 62837506 
52000038113 66172403 62933074 
52100039766 66173569 62933876 
52200037061 66174708 62934671 
52300035601 66176276 62935938 
52400032359 66177842 62937204 
52500033563 66179397 62938462 
52600035195 66180917 62939667 
52700008208 66349755 63105749 
52800028073 66475461 63229008 
52900009633 66491688 63244662 
53000029172 66531244 63282240 
53100033631 66549866 63299835 
53200035977 66589050 63335898 
53300032501 66591313 63337343 
53400030931 66595401 63340758 
53500034909 66597704 63342322 
53600029330 66620390 63361703 
53700030364 66653473 63391704 
53800031084 66657760 63395156 
53900011488 66716237 63449992 
54000026812 66939698 63658631 
54100019307 67151298 63869993 
54200018659 67459437 64176628 
54300022209 67727838 64444216 
54400033552 67907579 64623588 
54500036426 67913660 64629486 
54600026638 67961892 64667978 
54700036493 68018706 64712449 
54800008400 68081995 64764123 
54900025988 68544030 65153371 
55000017652 68735489 65344480 
55100020887 69012147 65619265 
55200022466 69299311 65904163 
55300022817 69547203 66151406 
55400032270 69606296 66210265 
55500027106 69625998 66226550 
55600035232 69681048 66269334 
55700034591 69735625 66312181 
55800028264 69804592 66371959 
55900025112 69896268 66449816 
56000022385 70086417 66639509 
56100023069 70341645 66893741 
56200020990 70639139 67189748 
56300020584 70886583 67436375 
56400035316 70998782 67548205 
56500037333 71008132 67557178 
56600037808 71067670 67602091 
56700036760 71129098 67644084 
56800009147 71194993 67696706 
56900037957 71250366 67746343 
57000014333 71377240 67855276 
57100017701 71667715 68139968 
57200017508 71958721 68427250 
57300020243 72237720 68703171 
57400010891 72456350 68919422 
57500024266 72674503 69135131 
57600022018 72893385 69351500 
57700024202 73111641 69567203 
57800170228 73330322 69783320 
57900017893 73583134 70032609 
58000017804 73875043 70320111 
58100017844 74166535 70607454 
58200009751 74409161 70846907 
58300016554 74597161 71032842 
58400011675 74785316 71218846 
58500025546 74973414 71404950 
58600011138 75161396 71590048 
58700026072 75349241 71775730 
58800030842 75552663 71970670 
58900016877 75663086 72065633 
59000031915 75778007 72164882 
59100028613 75888751 72259845 
59200027582 76001990 72357527 
59300019503 76114782 72454350 
59400025444 76225710 72549667 
59500033241 76340193 72648794 
59600028326 76449971 72742747 
59700027151 76568300 72848160 
59800025287 76701231 72970372 
59900023063 76834528 73092846 
60000023143 76967608 73215065 
60100022217 77101351 73337382 
60200028944 77233867 73459269 
60300022831 77366590 73580466 
60400015661 77499854 73702925 
60500016548 77633221 73824968 
60600034333 77809355 73990067 
60700023403 77842344 74017215 
60800149652 77878365 74046856 
60900035072 77912816 74076015 
61000034161 77945488 74103271 
61100013325 77979504 74131762 
61200033036 78014509 74160897 
61300035599 78047106 74188198 
61400028111 78080691 74216884 
61500031518 78116066 74246463 
61600034054 78148599 74273755 
61700026736 78180714 74300613 
61800015569 78215826 74330207 
61900035288 78249560 74357954 
62000037759 78283110 74385660 
62100026707 78316938 74415081 
62200034051 78352000 74444134 
62300033939 78384544 74471168 
62400025965 78472250 74553355 
62500039189 78474684 74555674 
62600013162 78547509 74626378 
62700009411 78774221 74849415 
62800011415 79005350 75078387 
62900012027 79236308 75307816 
63000014588 79466850 75536679 
63100016904 79697576 75764770 
63200015114 79928302 75992131 
63300015911 80158986 76219713 
63400014206 80389685 76447657 
63500009875 80620604 76674869 
63600011682 80852168 76904555 
63700028943 81057846 77108218 
63800037842 81257943 77296617 
63900037159 81258984 77297493 
64000038596 81260037 77298382 
64100031439 81261280 77299418 
64200035471 81262821 77300657 
64300031096 81264385 77301908 
64400035412 81265894 77303130 
64500034441 81267434 77304339 
64600035994 81559378 77591387 
64700014289 81585489 77617091 
64800004979 81735447 77763023 
64900015078 81878265 77905202 
65000005744 82021346 78047591 
65100012703 82174692 78186774 
65200025679 82330535 78326671 
65300014528 82487174 78467701 
65400009464 82642859 78605276 
65500016593 82780930 78727855 
65600025095 82890210 78830941 
65700029656 82944953 78883248 
65800032085 82964740 78902252 
65900037395 82968107 78904551 
66000033809 83006884 78940335 
66100034403 83009245 78941906 
66200029484 83013236 78945233 
66300030171 83036036 78964765 
66400028957 83069252 78994826 
66500020897 83072727 78997402 
66600028947 83075315 78999080 
66700014839 83256467 79162663 
66800018590 83434916 79340829 
66900017688 83690289 79595335 
67000023897 83994816 79898261 
67100024830 84246275 80149175 
67200038768 84335702 80238278 
67300033593 84352587 80252541 
67400032931 84408434 80296621 
67500025672 84463773 80340886 
67600002938 84677816 80519634 
67700021183 85041318 80838833 
67800022414 85252923 81049806 
67900024722 85554242 81348581 
68000015943 85821876 81614480 
68100037074 86035594 81827565 
68200036790 86041348 81833158 
68300022163 86076871 81860948 
68400036533 86134611 81905856 
68500024769 86192206 81951223 
68600024999 86278141 82025370 
68700026366 86402417 82142564 
68800026127 86598339 82338106 
68900021128 86893967 82632262 
69000026880 87171975 82908848 
69100020908 87419392 83155739 
69200036501 87443084 83179266 
69300035064 87472197 83202900 
69400034932 87534121 83248196 
69500036757 87597026 83292457 
69600033588 87670446 83357182 
69700035178 87708854 83385454 
69800015629 87932550 83593305 
69900013154 88222760 83878542 
70000017086 88513238 84165214 
70100024019 88765602 84414731 
70200012176 88984349 84631050 
70300010489 89203142 84847496 
70400025283 89421628 85063461 
70500020409 89640104 85279227 
70600026459 89858057 85494652 
70700017562 90137995 85770322 
70800017675 90429996 86057841 
70900017436 90721437 86345027 
71000011886 90925861 86547031 
71100024624 91113555 86732970 
71200015923 91301874 86919388 
71300010225 91490353 87105800 
71400010809 91678067 87291094 
71500018181 91865782 87475823 
71600030327 92039248 87636492 
71700024707 92153861 87735751 
71800030161 92263278 87829923 
71900032101 92378467 87928967 
72000026571 92488105 88022874 
72100033606 92602854 88121336 
72200021938 92714121 88217207 
72300032330 92827111 88314936 
72400029587 92939863 88411556 
72500025129 93063549 88524253 
72600014050 93197036 88646729 
72700026847 93330022 88768908 
72800024675 93463030 88891028 
72900030655 93595520 89012512 
73000021790 93727872 89134143 
73100025795 93861087 89256556 
73200014830 93994292 89378393 
73300026997 94127360 89500338 
73400031114 94267738 89630954 
73500032193 94300275 89657557 
73600022489 94333070 89684845 
73700021951 94368282 89714634 
73800035330 94402105 89742955 
73900034253 94434183 89769754 
74000022123 94467543 89798044 
74100031337 94503523 89828151 
74200032814 94535837 89855545 
74300014090 94568696 89883053 
74400027264 94604731 89913075 
74500013412 94636988 89939668 
74600037574 94669106 89966536 
74700019680 94703573 89995610 
74800029487 94739205 90025142 
74900039321 94771905 90052619 
75000016323 94805437 90080792 
75100029927 94840926 90110299 
75200033313 94915450 90181060 
75300013487 94924719 90189517 
75400037815 94975569 90234789 
75500035083 94976736 90235630 
75600038853 94977891 90236447 
75700035613 94979480 90237729 
75800030599 94981042 90239005 
75900035265 94982624 90240268 
76000031923 94984196 90241520 
76100010665 95186866 90441020 
76200034186 95278870 90530967 
76300018152 95429914 90680021 
76400016715 95654148 90901367 
76500013533 95884940 91129096 
76600015676 96115668 91358495 
76700012089 96346823 91585335 
76800011672 96578429 91813162 
76900013076 96810274 92041895 
77000014155 97041685 92271688 
77100016896 97272843 92500450 
77200015860 97504020 92728766 
77300018136 97735392 92958264 
77400010473 97887409 93107418 
77500091405 98072929 93285929 
77600014353 98215961 93428324 
77700005262 98358899 93570628 
77800014105 98504181 93712588 
77900017247 98659622 93850873 
78000023128 98816228 93991013 
78100011485 98973357 94131233 
78200011342 99128592 94268153 
78300024403 99232923 94363674 
78400030326 99337872 94462125 
78500030945 99377417 94499729 
78600035482 99395734 94517120 
78700032358 99399059 94519381 
78800036892 99437328 94554804 
78900037100 99441391 94558184 
79000032683 99443664 94559718 
79100029380 99466561 94579235 
79200029052 99499658 94609186 
79300030104 99503999 94612647 
79400023024 99540679 94646662 
79500019895 99732705 94822543 
79600019698 99929003 95018775 
79700020605 100221695 95310384 
79800022849 100505820 95593592 
79900034409 100753057 95840406 
80000036443 100758998 95846171 
80100028472 100795551 95876219 
80200035603 100851627 95919649 
80300033882 100907120 95963513 
80400013173 101348932 96329594 
80500025047 101532507 96512884 
80600025442 101779599 96758406 
80700023395 102080902 97056947 
80800022478 102329236 97304036 
80900035711 102453975 97428371 
81000027128 102460762 97434970 
81100035001 102513710 97475861 
81200025119 102566236 97516540 
81300009953 102628838 97566909 
81400029446 102726737 97651290 
81500026275 102879894 97803133 
81600019974 103105146 98027656 
81700021280 103405674 98326801 
81800026113 103664365 98584378 
81900035562 103842718 98762328 
82000034092 103848466 98767922 
82100033293 103896435 98804981 
82200035950 103957711 98847305 
82300029731 104018438 98892050 
82400034515 104076884 98943086 
82500008003 104120958 98977599 
82600017723 104432440 99274348 
82700017806 104723825 99561430 
82800017768 105014237 99848756 
82900026027 105240782 100072600 
83000021811 105459032 100288446 
83100017448 105677756 100504659 
83200025402 105896257 100720570 
83300014014 106114634 100936424 
83400017904 106347467 101166203 
83500011946 106639288 101453460 
83600018079 106931079 101741073 
83700010148 107201207 102007333 
83800010155 107389879 102194380 
83900010932 107578308 102380923 
84000009983 107766354 102566585 
84100025514 107954416 102751874 
84200010216 108142624 102937932 
84300020248 108364155 103152444 
84400019870 108475307 103250899 
84500031781 108590163 103350864 
84600025931 108701233 103446472 
84700030028 108814557 103544637 
84800024889 108927639 103642372 
84900031318 109038251 103737115 
85000031991 109153258 103836273 
85100028750 109262730 103930335 
85200015062 109375624 104028483 
85300024419 109508721 104150730 
85400025474 109642030 104273670 
85500027381 109775130 104395402 
85600028759 109908639 104517646 
85700027511 110040890 104639240 
85800028270 110174467 104761727 
85900014350 110307520 104883255 
86000025791 110440695 105005075 
86100015029 110626805 105177944 
86200015296 110675556 105222131 
86300024942 110711296 105251672 
86400035163 110746132 105280050 
86500037001 110778593 105306909 
86600023071 110812700 105335524 
86700034190 110847585 105364289 
86800034035 110880447 105391347 
86900017356 110913501 105419027 
87000028916 110949133 105448923 
87100026199 110981770 105475962 
87200022421 111013847 105503188 
87300026247 111048776 105532384 
87400034866 111083136 105560907 
87500036994 111116557 105589444 
87600024056 111150677 105618051 
87700031692 111185636 105646773 
87800034721 111218333 105674337 
87900026880 111313506 105762075 
88000038780 111316473 105764850 
88100034051 111374962 105817296 
88200037631 111376198 105818166 
88300132584 111377394 105819015 
88400034980 111378751 105820016 
88500036862 111380308 105821261 
88600034694 111381868 105822521 
88700036329 111383420 105823757 
88800037519 111384964 105824975 
88900034903 111675869 106111030 
89000015059 111704968 106139685 
89100014709 111853385 106283933 
89200015995 111993925 106423870 
89300005908 112134881 106564234 
89400010436 112288493 106702981 
89500015201 112443918 106842219 
89600011317 112601398 106984004 
89700025788 112757360 107121982 
89800023462 112892955 107242458 
89900010689 113017991 107360939 
90000012575 113211948 107551181 
90100012734 113442280 107780192 
90200017741 113673127 108008649 
90300014418 113903340 108237277 
90400012880 114133646 108465195 
90500017573 114364558 108693755 
90600017170 114595182 108920270 
90700011695 114825892 109148828 
90800011304 115057361 109376260 
90900012768 115288598 109604758 
91000012586 115520464 109834590 
91100031649 115651589 109964069 
91200026716 115721544 110031409 
91300031075 115725656 110034802 
91400034103 115744319 110052388 
91500035272 115783414 110088439 
91600033404 115785700 110089900 
91700032048 115789749 110093279 
91800033371 115791993 110094770 
91900029088 115814786 110114179 
92000029793 115847925 110144179 
92100028860 115852250 110147607 
92200023173 115912286 110203884 
92300024893 116153646 110431145 
92400025022 116375868 110653026 
92500021307 116684229 110960075 
92600026729 116947314 111222366 
92700031712 117102782 111377443 
92800035108 117108993 111383472 
92900035578 117160731 111424459 
93000028054 117217498 111469688 
93100015458 117288398 111530579 
93200025144 117757319 111927272 
93300022402 117949278 112118913 
93400016621 118236906 112404896 
93500023121 118518744 112684996 
93600022503 118766890 112932634 
93700031714 118801781 112967336 
93800035568 118828145 112988506 
93900025763 118881506 113029780 
94000026668 118935873 113071442 
94100026418 119020430 113143801 
94200027486 119106281 113220648 
94300027313 119296719 113410660 
94400020535 119563202 113676177 
94500022950 119855279 113966873 
94600023574 120102700 114213828 
94700033300 120189993 114300874 
94800026764 120203665 114313215 
94900028291 120263851 114357984 
95000027461 120325066 114399970 
95100007315 120397842 114459739 
95200036661 120442134 114498127 
95300017599 120596458 114633477 
95400008210 120886489 114917901 
95500015826 121177086 115204719 
95600026448 121448746 115473423 
95700026599 121667463 115689673 
95800018289 121885773 115905509 
95900026680 122104295 116121577 
96000026523 122322826 116337502 
96100021779 122540542 116552720 
96200017370 122800495 116808958 
96300016725 123092505 117096497 
96400017802 123384201 117384382 
96500012430 123616148 117613477 
96600009693 123803960 117799637 
96700022106 123992508 117986176 
96800010501 124180874 118172409 
96900025204 124368774 118357605 
97000023510 124556608 118543259 
97100028918 124749236 118727273 
97200032665 124864817 118827450 
97300030011 124974446 118921781 
97400029154 125089561 119021623 
97500029360 125200238 119117122 
97600031557 125313523 119214638 
97700028955 125425883 119311150 
97800030582 125537199 119406797 
97900027094 125651587 119504828 
98000019719 125769208 119609258 
98100025849 125902392 119731622 
98200031404 126036130 119854348 
98300027956 126167977 119974567 
98400023357 126300242 120095871 
98500027078 126433563 120217817 
98600024079 126566952 120339898 
98700025519 126700147 120462394 
98800026841 126833531 120584249 
98900031855 127000568 120739790 
99000037054 127033148 120766505 
99100017286 127066400 120794767 
99200027701 127103044 120825553 
