#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
38200001559 1175505762 620620308 
38300005645 1177425076 622202146 
38400004529 1179355778 623801449 
38500004239 1181176215 625339732 
38600006144 1183051446 626913520 
38700003623 1184837084 628392846 
38800004717 1186724702 629981621 
38900000879 1188517824 631457955 
39000002794 1190457643 633068986 
39100003986 1192456862 634722400 
39200004694 1194406540 636343415 
39300003912 1196381435 637988426 
39400003102 1198183731 639466883 
39500004075 1200114951 641043973 
39600004070 1201968371 642574466 
39700004347 1203844863 644135916 
39800004397 1205682420 645651374 
39900007007 1207362030 646996848 
40000001140 1209265041 648586358 
40100004731 1211159822 650167306 
40200004389 1213062758 651735979 
40300003174 1214913281 653221579 
40400001305 1216755905 654725880 
40500005099 1218536061 656193903 
40600004801 1220442470 657778107 
40700002168 1222413426 659421935 
40800003979 1224254515 660933072 
40900004249 1226091723 662459399 
41000005972 1228016591 664066461 
41100003552 1229878322 665564387 
41200005593 1231734210 667051049 
41300004242 1233462633 668443023 
41400005830 1235291622 669966751 
41500003672 1237064452 671416206 
41600004058 1238874880 672886418 
41700003378 1240816304 674488179 
41800004367 1242604429 675945657 
41900005712 1244430992 677487916 
42000002918 1246243314 678990251 
42100004909 1247881092 680271964 
42200004436 1249797226 681858935 
42300003257 1251836537 683534704 
42400004175 1253587224 684994740 
42500006046 1255350279 686419237 
42600005486 1257249826 687982025 
42700006871 1259097522 689498593 
42800005090 1260904493 690971875 
42900004613 1262512220 692225287 
43000005529 1264317609 693718447 
43100005392 1266119129 695210458 
43200003763 1267630980 696393704 
43300005779 1269464501 697932605 
43400004901 1271271877 699432184 
43500006360 1273126813 700950203 
43600004894 1274871695 702389915 
43700004400 1276785816 703976938 
43800005045 1278628963 705494100 
43900004381 1280386932 706930587 
44000006158 1282208742 708461082 
44100003269 1284048006 709978901 
44200003949 1285915474 711535758 
44300005164 1287776033 713102756 
44400005326 1289621213 714659551 
44500005013 1291507004 716249040 
44600006513 1293333183 717760861 
44700004114 1295092055 719212432 
44800004891 1297005905 720792557 
44900004787 1298886512 722365940 
45000006220 1300805568 723954498 
45100005931 1302661780 725490106 
45200003802 1304573986 727085434 
45300003781 1306374803 728598649 
45400004957 1308213557 730110913 
45500004529 1310123728 731722306 
45600005880 1311837992 733067012 
45700004968 1313511824 734413658 
45800004486 1315358157 735964723 
45900006149 1317168749 737477081 
46000005111 1319016437 739015330 
46100004589 1320749337 740419765 
46200003607 1322640818 742005369 
46300001552 1324450831 743520837 
46400004660 1326320259 745060474 
46500004052 1328227549 746633108 
46600004408 1330112305 748169460 
46700002694 1331882575 749607675 
46800005243 1333711101 751132060 
46900004308 1335636822 752748814 
47000005430 1337518087 754328459 
47100007188 1339348210 755850929 
47200004709 1341253138 757422291 
47300004533 1343145475 758986701 
47400004425 1345056964 760577480 
47500001295 1347009708 762172555 
47600003893 1349015030 763821759 
47700003949 1350880994 765369114 
47800003805 1352760166 766942307 
47900006263 1354678050 768537561 
48000003363 1356576467 770111188 
48100004870 1358389814 771585084 
48200004934 1360261662 773152019 
48300005707 1362192638 774756272 
48400003193 1364198730 776422304 
48500005254 1366178622 778051180 
48600003409 1368095765 779623838 
48700004037 1369990888 781189487 
48800029157 1371960353 782815472 
48900003756 1373783980 784314679 
49000004496 1375682046 785905628 
49100033810 1377623167 787526989 
49200003861 1379479387 789090692 
49300004384 1381365480 790653736 
49400004156 1383194028 792154426 
49500003276 1385038248 793662812 
49600004375 1386900080 795216856 
49700003495 1388774701 796785299 
49800004146 1390604576 798329782 
49900003769 1392598937 799996300 
50000005772 1394613655 801663287 
50100002882 1396591933 803307013 
50200004528 1398394307 804822869 
50300002289 1400191984 806314223 
50400004464 1402000041 807840131 
50500004655 1403904744 809428803 
50600003600 1405660607 810905221 
50700006822 1407447869 812410405 
50800003999 1409331970 813997724 
50900006127 1411175509 815541549 
51000003410 1413073047 817117036 
51100003996 1414967578 818700021 
51200004641 1416799443 820251177 
51300003554 1418684851 821827521 
51400003292 1420492671 823339323 
51500006095 1422254528 824815840 
51600005328 1424122700 826366918 
51700008339 1425951729 827882506 
51800006123 1427871250 829486958 
51900002436 1429727807 831070376 
52000003441 1431508043 832557628 
52100004492 1433388874 834133711 
52200003787 1435319235 835757276 
52300004952 1437194980 837311184 
52400005500 1438990917 838786062 
52500003764 1440859841 840353819 
52600006343 1442669073 841864204 
52700001453 1444573213 843460679 
52800004755 1446485428 845048745 
52900004184 1448259610 846528265 
53000003693 1450038856 847956970 
53100001660 1451912457 849510852 
53200005526 1453851300 851121904 
53300005910 1455636954 852608133 
53400004848 1457580593 854233737 
53500004551 1459289460 855615021 
53600000644 1461157668 857166160 
53700003821 1462846583 858552637 
53800000780 1464753225 860182082 
53900006104 1466708385 861811385 
54000004258 1468720020 863470626 
54100006717 1470762326 865163383 
54200005482 1472668898 866756661 
54300005302 1474480274 868257848 
54400004203 1476215178 869665621 
54500005018 1478023419 871160346 
54600005375 1479935892 872768417 
54700004761 1481830683 874340712 
54800005798 1483653950 875853433 
54900004189 1485476394 877361318 
55000004111 1487008868 878551748 
55100004668 1488792421 880027427 
55200003858 1490613605 881566297 
55300003880 1492534028 883172026 
55400004438 1494400238 884733430 
55500005189 1496303698 886342191 
55600004576 1498062698 887790076 
55700004444 1499899723 889325890 
55800005847 1501570993 890636528 
55900004860 1503274596 892014036 
56000006263 1505086543 893510232 
56100005637 1506962181 895066732 
56200006132 1508824734 896627712 
56300005129 1510705847 898209871 
56400003965 1512567685 899775480 
56500003817 1514455370 901352525 
56600004740 1516077555 902669173 
56700005038 1517933362 904241597 
56800005573 1519900510 905894465 
56900006177 1521846914 907519937 
57000005814 1523650617 908981010 
57100005192 1525545514 910564098 
57200005277 1527454700 912148264 
57300006329 1529420215 913785061 
57400004579 1531344266 915391520 
57500003225 1533211811 916933452 
57600005203 1535047835 918438170 
57700005588 1536863819 919926029 
57800004942 1538816058 921554271 
57900003021 1540881421 923250200 
58000004924 1542809790 924835969 
58100004593 1544761078 926424923 
58200003820 1546694169 928011746 
58300003963 1548667778 929627710 
58400004689 1550709237 931283042 
58500004663 1552782357 932946499 
58600003386 1554834633 934606822 
58700003755 1556741180 936172531 
58800004673 1558622092 937753900 
58900005719 1560537484 939338393 
59000005719 1562426939 940893056 
59100005225 1564344462 942476035 
59200004108 1566202138 944033895 
59300004306 1568180204 945678624 
59400005604 1570140954 947313020 
59500003763 1572098146 948946350 
59600006659 1573936905 950431675 
59700004945 1575775009 951942291 
59800005382 1577646924 953506443 
59900004222 1579687533 955213012 
60000003514 1581695151 956891021 
60100001639 1583614742 958469750 
60200003947 1585452364 960003181 
60300005805 1587353949 961601999 
60400003679 1589252442 963178829 
60500002626 1591176469 964765626 
60600004069 1593133556 966371079 
60700005626 1595092931 967994043 
60800004822 1597017936 969631407 
60900004511 1598832093 971141012 
61000004541 1600735712 972714393 
61100003965 1602629656 974296321 
61200003929 1604383798 975726274 
61300005409 1606280548 977313407 
61400007080 1608069191 978802230 
61500004031 1609805932 980220642 
61600003775 1611630436 981747432 
61700003955 1613524588 983326738 
61800003271 1615256713 984768899 
61900002963 1616997247 986188571 
62000004144 1618841986 987743833 
62100004799 1620740677 989333742 
62200004882 1622616519 990895282 
62300005545 1624274529 992223637 
62400004923 1626078314 993742003 
62500006340 1627974790 995331535 
62600004726 1629872810 996903644 
62700007945 1631571595 998236800 
62800004519 1633223739 999564627 
62900001495 1635100248 1001139014 
63000003911 1636962935 1002668860 
63100002886 1638805938 1004217749 
63200005805 1640652764 1005747006 
63300004437 1642441964 1007213350 
63400005789 1644318047 1008742350 
63500007077 1646277605 1010367632 
63600004245 1648032411 1011808557 
63700006652 1649857158 1013263146 
63800004169 1651770024 1014823566 
63900004939 1653764684 1016460558 
64000001436 1655589323 1017936271 
64100004426 1657483588 1019528097 
64200002643 1659526575 1021203650 
64300001282 1661465920 1022820843 
64400004446 1663386473 1024427882 
64500012440 1665196297 1025895902 
64600005120 1667098748 1027472894 
64700004549 1669076875 1029128407 
64800005751 1670947035 1030699216 
64900004242 1672932269 1032359204 
65000008548 1674954531 1034025082 
65100004403 1677043237 1035718158 
65200005371 1678952309 1037262440 
65300005034 1680800227 1038791431 
65400004111 1682702748 1040400365 
65500004759 1684658938 1042008629 
65600004778 1686615072 1043636397 
65700001244 1688608499 1045273741 
65800005715 1690407518 1046741452 
65900005274 1692226155 1048232491 
66000004698 1694082435 1049786781 
66100004146 1695967599 1051366284 
66200002791 1697850608 1052951347 
66300003964 1699702135 1054492038 
66400006124 1701491829 1055993546 
66500003456 1703326778 1057537314 
66600003683 1705279919 1059159296 
66700004413 1707167467 1060742651 
66800004996 1709036413 1062304971 
66900004477 1710949664 1063897093 
67000006894 1712819867 1065426212 
67100011734 1714744631 1067018899 
67200005867 1716631288 1068604039 
67300005245 1718595477 1070213357 
67400003488 1720469083 1071762561 
67500001358 1722326222 1073297010 
67600002052 1724226523 1074891420 
67700006910 1726060833 1076426686 
67800001816 1727878312 1077938949 
67900001012 1729587957 1079329750 
68000005127 1731201143 1080629385 
68100007017 1733078787 1082172577 
68200004608 1734998888 1083778314 
68300001783 1736947658 1085410354 
68400006162 1738887740 1087024104 
68500006020 1740838420 1088629313 
68600007279 1742646096 1090141367 
68700004082 1744551213 1091737996 
68800006416 1746388827 1093279825 
68900005518 1748286399 1094864535 
69000004105 1750071811 1096346730 
69100005644 1752012711 1097972057 
69200006498 1753928611 1099582904 
69300004738 1755797116 1101153885 
69400004438 1757651780 1102702336 
69500005500 1759524837 1104270266 
69600004598 1761372441 1105809239 
69700003777 1763159804 1107306475 
69800005004 1764900099 1108697766 
69900006213 1766759384 1110222944 
70000004526 1768504649 1111645050 
70100006593 1770379698 1113202424 
70200006569 1772225118 1114739307 
70300006342 1774094696 1116295612 
70400004955 1776039219 1117920930 
70500003045 1777925669 1119505540 
70600004054 1779706320 1120971780 
70700006152 1781566098 1122548995 
70800003282 1783437975 1124113922 
70900004552 1785095179 1125432046 
71000003247 1786892214 1126924506 
71100003503 1788781552 1128495749 
71200005469 1790621572 1130047065 
71300006076 1792636540 1131735391 
71400004518 1794601221 1133367427 
71500004159 1796507325 1134958836 
71600005071 1798398627 1136534737 
71700004393 1800127059 1137953724 
71800004289 1802022564 1139537242 
71900004409 1803856144 1141061554 
72000004271 1805759858 1142657478 
72100004814 1807600909 1144201939 
72200005120 1809523826 1145805387 
72300004522 1811382173 1147383154 
72400002971 1813309077 1148982298 
72500007077 1815195569 1150561167 
72600000744 1817004043 1152062140 
72700004188 1818815789 1153564438 
72800004667 1820533433 1154953459 
72900006001 1822307828 1156414359 
73000006533 1823957331 1157714839 
73100003636 1825698893 1159156187 
73200004953 1827653960 1160786796 
73300005698 1829613208 1162400994 
73400001679 1831500284 1163964938 
73500004173 1833460537 1165614272 
73600000696 1835432856 1167248766 
73700005105 1837361220 1168869947 
73800006160 1839257277 1170460336 
73900004803 1841187616 1172065894 
74000003748 1843175653 1173716035 
74100006111 1845115761 1175343064 
74200004833 1846934181 1176856223 
74300005293 1848796574 1178423557 
74400005905 1850709725 1180017643 
74500003696 1852599273 1181601906 
74600003660 1854518199 1183194367 
74700004852 1856445841 1184819912 
74800004376 1858335766 1186402297 
74900005565 1860227286 1187973878 
75000003372 1862083378 1189522220 
75100003316 1863926614 1191072383 
75200004950 1865864068 1192692099 
75300006047 1867752210 1194290053 
75400000537 1869762301 1195937879 
75500005753 1871595837 1197468090 
75600004859 1873464393 1199049733 
75700004914 1875305412 1200595843 
75800004777 1877213274 1202177696 
75900004985 1878884868 1203552802 
76000003410 1880703837 1205057364 
76100005508 1882424682 1206487982 
76200008309 1884194311 1207949237 
76300005981 1886144668 1209599386 
76400003862 1887853270 1210983546 
76500004591 1889599316 1212375897 
76600004547 1891388183 1213812096 
76700005006 1893067418 1215177275 
76800003637 1894822058 1216607958 
76900003875 1896540751 1218013679 
77000005998 1898341430 1219514333 
77100004911 1900139668 1220988765 
77200006988 1902024115 1222573398 
77300004848 1903813050 1224058014 
77400004681 1905664820 1225591286 
77500006280 1907498014 1227121885 
77600005445 1909260168 1228573077 
77700004763 1910987868 1229976212 
77800005374 1912774350 1231468132 
77900006964 1914682045 1233056179 
78000004937 1916610549 1234637532 
78100006071 1918617355 1236266656 
78200003715 1920546806 1237842106 
78300004121 1922389871 1239375636 
78400006294 1924291999 1240972310 
78500006178 1926271357 1242615384 
78600004808 1928186887 1244214572 
78700005807 1930001577 1245688319 
78800004289 1931710930 1247083738 
78900004399 1933613055 1248662351 
79000005517 1935505336 1250229878 
79100006011 1937338826 1251762325 
79200004214 1939281576 1253372007 
79300004500 1941203707 1254965596 
79400007604 1943101252 1256551922 
79500005964 1944884381 1258002521 
79600004126 1946706203 1259526439 
79700004896 1948592840 1261119041 
79800004012 1950420160 1262607748 
79900003103 1952216786 1264121034 
80000004266 1954093253 1265701228 
80100000808 1955934400 1267231614 
80200004671 1957835793 1268817260 
80300003448 1959570278 1270231209 
80400006933 1961301610 1271635925 
80500005230 1963196936 1273206629 
80600001681 1965104936 1274807164 
80700001851 1966958267 1276358658 
80800006007 1968805804 1277887854 
80900004296 1970532777 1279316124 
81000004292 1972434700 1280904999 
81100003866 1974374832 1282522537 
81200004715 1976208581 1284043721 
81300004166 1978086869 1285585223 
81400004543 1980056824 1287196315 
81500004991 1981991226 1288785260 
81600003818 1983828617 1290296530 
81700000948 1985755399 1291888280 
81800004327 1987641589 1293451578 
81900062938 1989525876 1295017576 
82000005957 1991406935 1296573727 
82100002614 1993312576 1298158563 
82200004109 1995370447 1299845605 
82300005889 1997256843 1301406149 
82400005433 1999182193 1303004299 
82500006061 2001245083 1304709262 
82600001925 2003060261 1306222889 
82700017885 2004971355 1307828567 
82800004613 2006795312 1309360682 
82900015914 2008645370 1310911182 
83000005290 2010451428 1312428083 
83100003106 2012157359 1313790379 
83200005445 2014030223 1315341927 
83300004393 2015735900 1316748127 
83400003813 2017604611 1318325440 
83500003800 2019479546 1319900971 
83600003698 2021407551 1321509870 
83700004609 2023329646 1323101917 
83800004604 2025126157 1324601624 
83900005026 2026917435 1326079582 
84000004110 2028866594 1327690194 
84100004909 2030793433 1329272808 
84200006024 2032665074 1330820012 
84300004924 2034635729 1332472349 
84400011486 2036339359 1333847475 
84500004364 2038121725 1335324489 
84600003623 2039753301 1336649478 
84700004300 2041422555 1338005863 
84800005455 2043319101 1339580562 
84900003308 2045299343 1341209121 
85000004019 2047276524 1342859476 
85100004441 2049106254 1344387847 
85200004262 2050888918 1345882022 
85300004658 2052781865 1347458746 
85400004540 2054624658 1348984168 
85500003684 2056518274 1350583707 
85600004919 2058480488 1352222646 
85700005677 2060353256 1353775060 
85800004743 2062126154 1355224868 
85900006503 2064043234 1356838783 
86000004855 2065765037 1358237796 
86100004830 2067528610 1359695143 
86200006368 2069451888 1361316713 
86300004019 2071303909 1362831522 
86400006564 2073175622 1364388132 
86500005617 2075122182 1366031187 
86600004831 2076984627 1367568498 
86700006198 2078689794 1368936127 
86800005526 2080519720 1370444775 
86900003672 2082393504 1371996031 
87000003917 2084353106 1373637395 
87100004991 2086169491 1375145474 
87200002590 2088090230 1376757252 
87300006299 2089861988 1378229641 
87400002898 2091821562 1379873486 
87500002633 2093799571 1381517084 
87600006180 2095760557 1383145217 
87700004413 2097688670 1384768853 
87800004927 2099545506 1386311267 
87900003157 2101539968 1387970001 
88000001024 2102981829 1389016179 
88100006246 2104833886 1390562131 
88200003861 2106711907 1392109745 
88300003432 2108679964 1393746859 
88400005806 2110658336 1395385762 
88500003731 2112431420 1396857053 
88600007142 2114309718 1398428613 
88700005746 2116253871 1400047972 
88800004641 2118229962 1401679255 
88900004963 2120131558 1403265757 
89000004558 2122068760 1404883729 
89100004996 2123948791 1406436239 
89200006403 2125796385 1407974117 
89300006026 2127725619 1409578651 
89400004648 2129587134 1411143408 
89500004269 2131351041 1412583922 
89600004210 2133166895 1414080085 
89700004598 2135077192 1415667863 
89800003379 2137036396 1417296013 
89900004659 2138954893 1418920102 
90000005975 2140819868 1420457029 
90100005557 2142698190 1422011795 
90200057695 2144545927 1423528965 
90300002679 2146373596 1425036913 
90400004679 2148252340 1426606118 
90500005623 2149992715 1428027236 
90600004964 2151897142 1429625708 
90700004948 2153786369 1431204788 
90800003638 2155634021 1432736454 
90900005190 2157459099 1434257665 
91000004445 2159427046 1435910215 
91100002770 2161391120 1437561437 
91200004948 2163228927 1439109011 
91300003833 2165118789 1440678527 
91400009977 2166871104 1442108493 
91500004726 2168633035 1443582156 
91600004778 2170405266 1445068232 
91700001274 2172338053 1446681192 
91800004884 2174090266 1448120307 
91900004361 2175975378 1449699380 
92000005376 2177906227 1451320838 
92100003549 2179900284 1452981979 
92200004328 2181950824 1454654142 
92300004408 2183882036 1456269831 
92400004346 2185830018 1457888861 
92500004388 2187760429 1459473239 
