#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
44400001711 86975843643 66915753 56704807 
44500004847 87223214944 67208579 56963966 
44600002422 87466369935 67494350 57209352 
44700003954 87703813153 67778653 57452002 
44800004672 87949676695 68059799 57689467 
44900004068 88194754466 68354699 57943917 
45000005939 88440362537 68649179 58192290 
45100005984 88683564096 68935700 58437092 
45200004108 88931265599 69219846 58683800 
45300004890 89171115202 69507152 58935438 
45400004749 89414548420 69788762 59175092 
45500002816 89659363508 70072700 59419979 
45600005250 89889602331 70325842 59624751 
45700004812 90120047148 70599473 59853132 
45800005048 90363550686 70887114 60105215 
45900002018 90605696892 71168752 60352426 
46000003971 90851038755 71458206 60604169 
46100005668 91087128554 71733091 60833586 
46200004201 91334391572 72021738 61081709 
46300003517 91576731935 72303712 61328398 
46400004678 91818765457 72583226 61565422 
46500004090 92062783518 72868109 61809290 
46600003693 92308587093 73159277 62053952 
46700004045 92547434861 73444581 62293185 
46800005064 92790051942 73731833 62540765 
46900005455 93037693070 74020191 62793438 
47000004438 93284313944 74318552 63054409 
47100004836 93528631708 74608000 63305672 
47200005170 93775248987 74895895 63553663 
47300004264 94020451274 75184805 63803167 
47400003446 94263827875 75466763 64042312 
47500004031 94507926499 75743435 64270114 
47600005220 94759701192 76040964 64522177 
47700003403 95005123623 76333291 64774678 
47800003485 95249620223 76618696 65020992 
47900004528 95494597031 76898518 65260622 
48000003385 95738659962 77182533 65502451 
48100005138 95982014642 77462409 65736255 
48200005217 96228764361 77753987 65986921 
48300004606 96472346001 78025699 66213655 
48400004223 96720458443 78313962 66459276 
48500004388 96966927079 78601345 66702228 
48600003540 97213373281 78888061 66948620 
48700003557 97458052337 79174790 67196195 
48800004325 97707457726 79472618 67451288 
48900004607 97950047462 79758429 67690866 
49000004397 98194124704 80036841 67934210 
49100005988 98442466902 80320448 68182382 
49200004361 98690047165 80603596 68430494 
49300004156 98936607307 80884184 68675224 
49400003962 99178995454 81163402 68910724 
49500002918 99421854854 81446825 69146010 
49600004350 99666893256 81741701 69399571 
49700003504 99911803108 82032692 69648827 
49800004814 100156128811 82320263 69901212 
49900004602 100403997518 82603427 70140245 
50000005772 100652709462 82883411 70376853 
50100003535 100901932735 83166764 70616851 
50200001225 101143733319 83447674 70860427 
50300005180 101383452580 83719673 71089492 
50400004796 101624428369 83999316 71332895 
50500003959 101867386653 84275702 71570570 
50600003907 102105164670 84545484 71804538 
50700006004 102345374845 84822750 72048792 
50800004421 102589771718 85104425 72292566 
50900004826 102831463404 85379525 72530957 
51000004125 103072691856 85646990 72755927 
51100003821 103321322787 85931832 73006165 
51200005130 103561729688 86205300 73242964 
51300003880 103807830688 86487406 73490398 
51400004259 104047668354 86760736 73727325 
51500004694 104284057606 87028666 73956233 
51600004006 104527367156 87312107 74197990 
51700005178 104774903269 87576054 74416939 
51800000932 105027819407 87862299 74662230 
51900006016 105271805668 88131428 74900213 
52000003732 105509619240 88406177 75137774 
52100002811 105752258027 88679508 75375646 
52200004546 105996884939 88956895 75617925 
52300004843 106241975658 89234103 75857695 
52400005123 106482060273 89499146 76074463 
52500003861 106727219309 89779820 76321316 
52600004665 106968426104 90058647 76563904 
52700001527 107213841259 90341381 76807864 
52800004420 107458317330 90617033 77048256 
52900005376 107697214821 90883413 77281420 
53000003171 107932767902 91147462 77493815 
53100006522 108175047355 91431502 77734557 
53200005609 108421604025 91705394 77969362 
53300005390 108661118817 91978493 78203121 
53400004911 108907215513 92256794 78440924 
53500003479 109139363953 92510134 78647899 
53600002746 109384083688 92792617 78888545 
53700004720 109617050436 93054761 79113510 
53800000845 109863657010 93339933 79365549 
53900006640 110107477441 93611604 79599509 
54000004363 110355288339 93890547 79834895 
54100000872 110607758412 94181277 80084492 
54200005408 110854422969 94465648 80331068 
54300003979 111095702931 94735045 80561731 
54400005034 111333254864 94997746 80780125 
54500003467 111576443405 95291858 81036071 
54600000807 111822861316 95584115 81289165 
54700005379 112068395294 95868831 81535504 
54800004628 112313011098 96155699 81782508 
54900004483 112559353873 96453811 82037856 
55000004004 112777565364 96693741 82233585 
55100005090 113019313960 96971402 82474064 
55200003460 113263568077 97259032 82729832 
55300003974 113512491160 97558889 82987705 
55400004057 113759845019 97856356 83252068 
55500005482 114012256453 98165316 83529654 
55600005557 114252318442 98445328 83769889 
55700004388 114497634677 98735768 84025167 
55800004841 114727483722 99004498 84243976 
55900004424 114960262725 99270228 84466087 
56000005392 115201186471 99558943 84709609 
56100005468 115446643256 99846451 84954045 
56200005501 115691426439 100138715 85209477 
56300001008 115937615126 100417978 85455191 
56400002377 116185091111 100718901 85719419 
56500004101 116428371270 101003096 85966901 
56600003957 116656972799 101254205 86177826 
56700005143 116902675618 101548234 86435817 
56800004365 117152519105 101840723 86691174 
56900005833 117399629436 102132896 86944649 
57000004972 117636040948 102393219 87163154 
57100005413 117883245228 102690504 87420492 
57200004733 118130371765 102988507 87677517 
57300004825 118378165217 103278467 87926963 
57400004718 118626164789 103571769 88182400 
57500003222 118869504253 103846854 88420805 
57600004940 119110646102 104129814 88656379 
57700005596 119350800746 104415557 88896410 
57800005224 119599084322 104710824 89145613 
57900003817 119851844346 105004057 89388590 
58000004930 120098138306 105292267 89635727 
58100004045 120342383781 105576214 89870128 
58200004044 120587408995 105860965 90115238 
58300003659 120862055436 106155564 90364516 
58400003963 121113383327 106447947 90602378 
58500005054 121364334638 106737220 90829659 
58600003309 121615912417 107031215 91069544 
58700002880 121861652292 107325888 91321784 
58800005388 122108653403 107620476 91581136 
58900006291 122356448781 107916294 91834539 
59000004275 122603123674 108209232 92083058 
59100005505 122852864073 108513290 92340885 
59200004249 123099057597 108808430 92600486 
59300001634 123350241782 109106262 92858366 
59400005308 123601281100 109410078 93122274 
59500004097 123850511967 109702835 93378279 
59600004137 124093012285 109981438 93604810 
59700004958 124336401318 110260595 93841002 
59800003674 124580329214 110549359 94092024 
59900003737 124834107979 110848344 94351639 
60000004078 125084714219 111139096 94600477 
60100005032 125331941816 111423872 94845362 
60200004035 125578517687 111720347 95103363 
60300004372 125827380654 112023003 95368731 
60400003281 126077502230 112329419 95631689 
60500003580 126323244808 112622912 95879654 
60600003581 126571013074 112915593 96128021 
60700004560 126822358133 113211289 96385284 
60800006090 127075700234 113513664 96655395 
60900004372 127320184394 113802764 96907129 
61000003980 127565923620 114094075 97148739 
61100004834 127812694578 114382629 97401188 
61200003804 128048939551 114656287 97631823 
61300004383 128297412934 114952897 97894481 
61400005469 128540652698 115241051 98144714 
61500004893 128776616837 115506265 98367505 
61600005419 129023690878 115803447 98625567 
61700001473 129272990220 116101049 98885862 
61800003627 129512653533 116383031 99130470 
61900055124 129748680340 116654944 99359036 
62000004365 129993710259 116948216 99617966 
62100003632 130240754243 117244991 99878400 
62200004295 130487784458 117537049 100133968 
62300004353 130720306495 117795392 100347166 
62400005002 130964479288 118088681 100606253 
62500004747 131209661318 118370352 100854216 
62600004548 131456151896 118662835 101104579 
62700004978 131688098904 118925649 101312420 
62800004847 131917649886 119192939 101535236 
62900003340 132164136167 119487422 101791696 
63000004626 132409607622 119780332 102045263 
63100000720 132657636875 120076802 102307328 
63200004635 132902317428 120366781 102558215 
63300006614 133145546261 120647555 102795391 
63400004624 133388611353 120933817 103033849 
63500008665 133637142097 121218816 103276368 
63600001238 133877959497 121496596 103510618 
63700000978 134118388974 121776529 103736600 
63800003135 134364316650 122061401 103970174 
63900003691 134612593299 122343459 104201264 
64000005858 134853569661 122608856 104419901 
64100004900 135100697197 122902542 104673716 
64200003067 135354194190 123205758 104927600 
64300003585 135602942221 123503451 105183645 
64400005247 135853716292 123800784 105447258 
64500012273 136094132786 124084924 105682394 
64600005121 136340945989 124380084 105930915 
64700003976 136591554390 124670869 106184722 
64800004558 136837467203 124957513 106431956 
64900005283 137087403525 125247955 106684629 
65000007304 137339904371 125548203 106938652 
65100003676 137594448594 125849185 107187591 
65200005306 137839692045 126129070 107423046 
65300006198 138088224083 126431570 107687136 
65400002728 138336735173 126729685 107947555 
65500005243 138585714525 127026026 108199568 
65600005073 138834695846 127321574 108453458 
65700004030 139084284455 127607540 108694676 
65800005684 139322572301 127878956 108917193 
65900005388 139565439094 128163193 109156892 
66000002797 139811217099 128453903 109410295 
66100003973 140061419492 128748820 109667848 
66200002912 140310186124 129038485 109921320 
66300003486 140557315638 129337490 110185031 
66400005546 140800906626 129620471 110434585 
66500003364 141046079721 129917618 110694742 
66600003749 141293269204 130214383 110946026 
66700001486 141541805565 130505197 111200711 
66800004510 141789393474 130805306 111462663 
66900003932 142039736050 131104393 111724497 
67000006489 142283243078 131396413 111965636 
67100014327 142531556915 131686974 112216667 
67200006121 142777499705 131975393 112467167 
67300005581 143025580201 132259436 112706071 
67400003757 143274828194 132551764 112956276 
67500004412 143521911755 132848541 113211215 
67600001256 143769562824 133139664 113468172 
67700006250 144015824170 133437810 113729551 
67800005967 144259171773 133730404 113983507 
67900002633 144493832913 133993785 114207052 
68000004514 144721396398 134252460 114422269 
68100007223 144965200742 134546078 114667144 
68200002692 145210471512 134839328 114923448 
68300001132 145450769869 135142024 115185007 
68400005187 145697347311 135430283 115430860 
68500002161 145946566381 135720457 115679587 
68600039287 146190205369 136019526 115942163 
68700004444 146436434730 136301584 116183873 
68800005801 146682228045 136594855 116441483 
68900004662 146930396609 136886429 116697631 
69000004149 147172283035 137175176 116948596 
69100004359 147423531098 137476130 117210797 
69200003860 147673320720 137772202 117472975 
69300004420 147922429025 138073594 117744285 
69400003644 148169076713 138365183 117999888 
69500006120 148413749045 138658710 118254817 
69600004353 148657717922 138940957 118499813 
69700002822 148899818374 139225828 118749795 
69800004911 149134036829 139490202 118963515 
69900004693 149378633439 139773000 119198970 
70000003212 149615997900 140050133 119433179 
70100006674 149860961228 140342893 119687002 
70200003633 150104757722 140632767 119942967 
70300004105 150349823118 140920322 120191833 
70400004051 150600258376 141216046 120448620 
70500003618 150847473209 141506343 120700258 
70600005013 151087108567 141781859 120934758 
70700006105 151333768527 142080036 121195642 
70800003540 151581831853 142370744 121450547 
70900004526 151812571501 142633040 121663380 
71000004340 152054176071 142924002 121911270 
71100003054 152301209152 143217275 122162504 
71200005697 152546392637 143512944 122418675 
71300005004 152799041015 143810042 122678735 
71400004154 153050708476 144110727 122938568 
71500004588 153296830676 144407607 123192587 
71600004301 153545426561 144700077 123445101 
71700003892 153782598302 144980838 123685542 
71800003532 154029962691 145273953 123942280 
71900004211 154274261178 145561268 124192410 
72000004328 154520855834 145850942 124443657 
72100004774 154766025142 146143323 124701009 
72200004124 155014502027 146432318 124951400 
72300002677 155261727684 146728024 125215521 
72400001166 155508091468 147011920 125460461 
72500010707 155757282458 147302841 125714089 
72600005033 156002713402 147593092 125967330 
72700004055 156246347253 147885700 126221207 
72800004640 156481122133 148158175 126447481 
72900005464 156719753915 148438479 126685495 
73000006077 156946596109 148697226 126892200 
73100004026 157183766011 148984363 127136293 
73200003829 157429080928 149261828 127371264 
73300005386 157679568377 149556721 127626824 
73400006607 157927702716 149858014 127885999 
73500004424 158178614816 150161425 128148162 
73600000904 158429151349 150461549 128403746 
73700005136 158680699411 150757931 128662508 
73800006138 158929506894 151055231 128923055 
73900004482 159177269191 151347720 129176218 
74000004335 159426858842 151634197 129423228 
74100005769 159679214369 151939377 129693441 
74200005426 159925200365 152233741 129950449 
74300006880 160170791958 152533821 130215557 
74400002267 160419834669 152825464 130470064 
74500004401 160666607458 153125676 130730919 
74600003642 160917553422 153424923 130987407 
74700004650 161166540280 153717714 131246520 
74800003655 161414300551 154015781 131508013 
74900004802 161661725591 154310487 131766189 
